Time,Lat,Long,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,AirmarAirTemp,AirmarWindDirection,AirmarWindSpeed,AirmarWindGust,AirmarHeading,AirmarAirFix,MOSE_OnMin,Hs,Ts,T0,Hmax,Err,
2020-03-26 05:30:00,49.1202,-44.92323,24,28,0,1,630,0.028,13.2,4,0,0,0,0,0,0,10,3.9,10.5,7.5,4.8,0,
2020-03-26 06:00:00,49.12254,-44.9154,24,29,0,1,630,0.02,13.2,4,0,0,0,0,0,0,10,5.5,10.5,9.25,6.2,0,
2020-03-26 06:30:00,49.12842,-44.91231,24,30,0,1,630,0.028,13.2,4,0,0,0,0,0,0,10,6.4,8.5,9.25,7.5,0,
2020-03-26 07:00:00,49.13535,-44.90682,24,31,0,1,630,0.024,13.3,4,0,0,0,0,0,0,10,4.9,9.75,6.75,6.3,0,
2020-03-26 07:30:00,49.14102,-44.89989,24,32,0,4,630,0.026,13.2,4,0,0,0,0,0,0,10,4.1,11.5,9,4.9,0,
2020-03-26 08:00:00,49.14582,-44.89032,40,33,0,1,650,0.028,13.2,5,0,0,0,0,0,0,10,4.2,9.25,7.5,5.2,0,
2020-03-26 08:30:00,49.15026,-44.88273,24,34,0,1,630,0.02,13.3,4,0,0,0,0,0,0,10,4,9.25,8,4.8,0,
2020-03-26 09:00:00,49.15488,-44.8707,24,35,0,1,630,0.037,13.3,4,0,0,0,0,0,0,10,3.9,10.25,7.5,4.8,1,
2020-03-26 09:30:00,49.15386,-44.88327,24,36,0,4,630,0.02,13.3,5,0,0,0,0,0,0,10,4.7,9.5,6.75,6,3,
2020-03-26 10:00:00,49.15266,-44.895,24,37,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,4.4,9.25,5.75,6,1,
2020-03-26 10:30:00,49.15254,-44.9055,30,38,0,1,640,0.028,13.3,5,0,0,0,0,0,0,10,5.5,11.5,6.75,7,0,
2020-03-26 11:00:00,49.15014,-44.91393,24,39,0,1,630,0.02,13.5,5,0,0,0,0,0,0,10,5.2,9.75,7.5,8.4,2,
2020-03-26 11:30:00,49.14816,-44.92494,24,40,0,5,630,0.028,13.4,5,0,0,0,0,0,0,10,4.5,11,7,5.5,5,
2020-03-26 12:00:00,49.14552,-44.93541,40,41,0,1,650,0.026,13.6,5,0,0,0,0,0,0,10,5.3,10.75,7.75,6.2,4,
2020-03-26 12:30:00,49.14246,-44.94363,24,42,0,1,630,0.028,13.5,5,0,0,0,0,0,0,10,6.7,9.5,6.25,9.3,0,
2020-03-26 13:00:00,49.1388,-44.95308,24,43,0,1,630,0.02,13.5,5,0,0,0,0,0,0,10,8.1,11,8.75,10.5,1,
2020-03-26 13:30:00,49.13514,-44.96547,24,44,0,1,630,0.02,13.5,5,0,0,0,0,0,0,10,5.9,9.25,7.25,7.6,0,
2020-03-26 14:00:00,49.13061,-44.97852,24,45,0,7,630,0.024,13.5,5,0,0,0,0,0,0,10,4.8,9.25,6,5.8,1,
2020-03-26 14:30:00,49.12515,-44.98995,24,46,0,3,630,0.02,13.5,4,0,0,0,0,0,0,10,8.2,10.25,8.5,11.2,3,
2020-03-26 15:00:00,49.12413,-44.97102,41,47,0,1,650,0.02,13.5,5,0,0,0,0,0,0,10,5,9.5,6.25,5.8,0,
2020-03-26 15:30:00,49.11897,-44.98428,24,48,0,1,630,0.02,13.5,4,0,0,0,0,0,0,10,6.2,9,9.5,7.4,0,
2020-03-26 16:00:00,49.1151,-44.99964,24,49,0,1,630,0.028,13.6,4,0,0,0,0,0,0,10,5.4,9.5,7.75,9.7,2,
2020-03-26 16:30:00,49.11207,-45.01596,24,50,0,1,630,0.028,13.6,4,0,0,0,0,0,0,10,4.6,9,6.25,5.2,1,
2020-03-26 17:00:00,49.10964,-45.03147,24,51,0,2,630,0.028,13.6,4,0,0,0,0,0,0,10,6,10.75,8,9.5,2,
2020-03-26 17:30:00,49.10727,-45.04881,24,52,0,1,630,0.02,13.6,4,0,0,0,0,0,0,10,6.2,10.5,8.5,6.8,0,
2020-03-26 18:00:00,49.10601,-45.0642,40,53,0,1,650,0.026,13.6,4,0,0,0,0,0,0,10,5.6,9.25,7.5,8.1,0,
2020-03-26 18:30:00,49.10565,-45.08148,24,54,0,1,630,0.02,13.7,4,0,0,0,0,0,0,10,7.5,11.25,8.75,9,0,
2020-03-26 19:00:00,49.10559,-45.09885,24,55,0,3,630,0.028,13.7,4,0,0,0,0,0,0,10,6.8,11,7.75,9.2,1,
2020-03-26 19:30:00,49.10703,-45.11412,24,56,0,1,630,0.02,13.7,4,0,0,0,0,0,0,10,5.1,11.25,7.25,8.7,1,
2020-03-26 20:00:00,49.11033,-45.13176,24,57,0,1,630,0.028,13.6,4,0,0,0,0,0,0,10,8.6,11.5,9,9.7,8,
2020-03-26 20:30:00,49.1136,-45.14991,41,58,0,1,650,0.028,13.5,4,0,0,0,0,0,0,10,5.3,8.25,7.5,10.8,2,
2020-03-26 21:00:00,49.11846,-45.16836,24,59,0,1,630,0.028,13.4,4,0,0,0,0,0,0,10,7.1,10.25,7.25,8.7,3,
2020-03-26 21:30:00,49.12272,-45.1827,24,0,0,1,630,0.02,13.3,4,0,0,0,0,0,0,10,6.5,13.75,10.25,8.1,0,
2020-03-26 22:00:00,49.12656,-45.19317,24,1,0,1,630,0.028,13.3,4,0,0,0,0,0,0,10,4.7,10.5,7.5,6.1,0,
2020-03-26 22:30:00,49.13118,-45.20313,24,2,0,2,630,0.028,13.3,4,0,0,0,0,0,0,10,4.7,8.75,7.5,6.9,1,
2020-03-26 23:00:00,49.13625,-45.21261,24,3,0,1,630,0.02,13.3,4,0,0,0,0,0,0,10,7.3,11,7.75,8.7,0,
2020-03-26 23:30:00,49.14084,-45.21954,24,4,0,1,630,0.02,13.3,4,0,0,0,0,0,0,10,6.1,10.25,9.25,7.3,0,
2020-03-27 00:00:00,49.14465,-45.22473,40,5,0,1,650,0.02,13.3,4,0,0,0,0,0,0,10,5.1,10.75,7.75,6.5,0,
2020-03-27 00:30:00,49.1481,-45.22695,24,6,0,1,630,0.028,13.3,4,0,0,0,0,0,0,10,3.8,9,7.5,4.9,0,
2020-03-27 01:00:00,49.15122,-45.22929,24,7,0,2,630,0.198,13.2,4,0,0,0,0,0,0,10,4.9,10.25,7.25,6.2,0,
2020-03-27 01:30:00,49.15425,-45.23091,24,8,0,2,630,0.028,13.3,4,0,0,0,0,0,0,10,4.6,9.75,7.25,6.1,0,
2020-03-27 02:00:00,49.15713,-45.23172,24,9,0,2,630,0.028,13.3,4,0,0,0,0,0,0,10,5.2,10.25,7.25,7.8,0,
2020-03-27 02:30:00,49.16073,-45.23304,24,10,0,1,630,0.02,13.3,4,0,0,0,0,0,0,10,5.8,9.75,7.25,10.2,0,
2020-03-27 03:00:00,49.16358,-45.23223,40,11,0,1,650,0.02,13.2,4,0,0,0,0,0,0,10,5,8.75,7,7.9,0,
2020-03-27 03:30:00,49.1676,-45.23391,24,12,0,1,630,0.028,13.2,4,0,0,0,0,0,0,10,4,8.5,6.5,7.2,0,
2020-03-27 04:00:00,49.17051,-45.23361,24,13,0,1,630,0.02,13.2,4,0,0,0,0,0,0,10,4.5,9.25,6.5,5.8,0,
2020-03-27 04:30:00,49.17348,-45.23466,24,14,0,1,630,0.028,13.2,4,0,0,0,0,0,0,10,4.2,11.25,8,5.8,0,
2020-03-27 05:00:00,49.17603,-45.23631,24,15,0,1,630,0.028,13.2,4,0,0,0,0,0,0,10,4.4,10.25,8,4.9,0,
2020-03-27 05:30:00,49.17471,-45.23664,24,16,0,1,630,0.026,13.2,4,0,0,0,0,0,0,10,3.7,9.25,7.75,5.1,0,
2020-03-27 06:00:00,49.17129,-45.22719,40,17,0,1,650,0.028,13.3,4,0,0,0,0,0,0,10,4.9,9.25,7.75,6.2,0,
2020-03-27 06:30:00,49.17066,-45.2301,24,18,0,1,630,0.028,13.2,4,0,0,0,0,0,0,10,3.2,7.5,6,4.7,1,
2020-03-27 07:00:00,49.16967,-45.23295,24,19,0,1,630,0.028,13.2,4,0,0,0,0,0,0,10,3.4,8.25,6,4.5,0,
2020-03-27 07:30:00,49.17072,-45.23814,24,20,0,1,630,0.028,13.2,4,0,0,0,0,0,0,10,3.8,10.25,7.5,5.1,0,
2020-03-27 08:00:00,49.1703,-45.24288,24,21,0,1,630,0.02,13.3,4,0,0,0,0,0,0,10,3.3,10,6.75,5.2,0,
2020-03-27 08:30:00,49.16952,-45.24888,40,22,0,1,650,0.028,13.2,4,0,0,0,0,0,0,10,3.6,9,7,5.4,0,
2020-03-27 09:00:00,49.16997,-45.25431,24,23,0,1,630,0.028,13.3,4,0,0,0,0,0,0,10,3.4,9.75,7,4.3,0,
2020-03-27 09:30:00,49.17156,-45.26019,24,24,0,1,630,0.02,13.3,4,0,0,0,0,0,0,10,4,11,8,5.3,0,
2020-03-27 10:00:00,49.17294,-45.26511,24,25,0,1,630,0.028,13.3,4,0,0,0,0,0,0,10,3.2,9.5,6.25,4.2,1,
2020-03-27 10:30:00,49.17477,-45.26946,24,26,0,2,630,0.02,13.4,4,0,0,0,0,0,0,10,3.6,9,7,4,0,
2020-03-27 11:00:00,49.17873,-45.27459,24,27,0,1,630,0.02,13.4,4,0,0,0,0,0,0,10,3.8,9.5,7.25,4.8,1,
2020-03-27 11:30:00,49.18437,-45.27978,28,28,0,1,630,0.028,13.5,4,0,0,0,0,0,0,10,3.4,9.5,8,4.5,0,
2020-03-27 12:00:00,49.18833,-45.28341,40,29,0,1,650,0.028,13.6,5,0,0,0,0,0,0,10,3.8,9.5,6.75,6.3,0,
2020-03-27 12:30:00,49.1919,-45.28374,24,30,0,1,630,0.026,13.6,5,0,0,0,0,0,0,10,2.7,9.75,7.5,3.7,0,
2020-03-27 13:00:00,49.19607,-45.28299,24,31,0,1,630,0.02,13.7,5,0,0,0,0,0,0,10,4.1,10.5,8,5.9,0,
2020-03-27 13:30:00,49.20036,-45.28149,24,32,0,1,630,0.026,13.9,5,0,0,0,0,0,0,10,3.1,9.75,7.75,3.7,1,
2020-03-27 14:00:00,49.20507,-45.27972,24,33,0,2,630,0.02,13.8,5,0,0,0,0,0,0,10,3.3,8.75,7,3.7,0,
2020-03-27 14:30:00,49.21011,-45.2772,24,34,0,1,630,0.026,14.1,5,0,0,0,0,0,0,10,3.2,9.25,6.75,5.1,0,
2020-03-27 15:00:00,49.21713,-45.27444,24,35,0,1,630,0.028,13.8,6,0,0,0,0,0,0,10,3.5,11.25,8.5,4.2,0,
2020-03-27 15:30:00,49.22466,-45.27138,24,36,0,1,630,0.02,13.8,6,0,0,0,0,0,0,10,2.7,10.25,7.75,3.7,0,
2020-03-27 16:00:00,49.23534,-45.26907,40,37,0,1,650,0.02,13.9,6,0,0,0,0,0,0,10,3.2,8.5,7,4.2,0,
2020-03-27 16:30:00,49.24803,-45.26421,24,38,0,1,630,0.026,13.8,6,0,0,0,0,0,0,10,2.4,9.25,6.75,3.4,0,
2020-03-27 17:00:00,49.25919,-45.25353,24,39,0,1,630,0.026,13.8,5,0,0,0,0,0,0,10,3.5,9,7,4.7,0,
2020-03-27 17:30:00,49.26924,-45.24018,24,40,0,1,630,0.02,13.8,5,0,0,0,0,0,0,10,3.5,8.5,7,5.9,0,
2020-03-27 18:00:00,49.28094,-45.2259,24,41,0,1,630,0.02,13.8,5,0,0,0,0,0,0,10,2.8,7.75,5.75,3.6,0,
2020-03-27 18:30:00,49.29459,-45.21174,24,42,0,1,630,0.02,13.8,5,0,0,0,0,0,0,10,3.2,8.5,6.25,5,0,
2020-03-27 19:00:00,49.30878,-45.19998,41,43,0,1,650,0.026,13.9,5,0,0,0,0,0,0,10,3.2,9,7.25,5.7,0,
2020-03-27 19:30:00,49.32258,-45.18591,24,44,0,1,630,0.026,13.8,4,0,0,0,0,0,0,10,2.7,8.25,6.25,3.3,0,
2020-03-27 20:00:00,49.33641,-45.17247,24,45,0,1,630,0.026,13.9,4,0,0,0,0,0,0,10,2.7,8.75,6.5,3.8,0,
2020-03-27 20:30:00,49.34763,-45.15774,24,46,0,1,630,0.026,14,5,0,0,0,0,0,0,10,2.6,8.5,5.25,3.9,0,
2020-03-27 21:00:00,49.35942,-45.14475,24,47,0,1,630,0.02,13.7,5,0,0,0,0,0,0,10,2.1,8.25,5,2.8,0,
2020-03-27 21:30:00,49.36884,-45.12954,24,48,0,1,630,0.026,13.5,5,0,0,0,0,0,0,10,2.5,8.25,7.25,3.2,0,
2020-03-27 22:00:00,49.36107,-45.1545,40,49,0,1,650,0.02,13.4,5,0,0,0,0,0,0,10,2.2,8,5.75,3.1,0,
2020-03-27 22:30:00,49.35126,-45.17862,24,50,0,1,630,0.02,13.3,5,0,0,0,0,0,0,10,2.1,7.5,4.5,3.2,0,
2020-03-27 23:00:00,49.3617,-45.1689,24,51,0,1,630,0.026,13.3,5,0,0,0,0,0,0,10,2.2,7.5,5,3.4,7,
2020-03-27 23:30:00,49.37289,-45.15513,24,52,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,2.4,9,5.75,3.2,3,
2020-03-28 00:00:00,49.36314,-45.1824,24,53,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,2.2,6.25,4.75,3.4,0,
2020-03-28 00:30:00,49.37511,-45.1701,25,54,0,1,630,0.02,13.3,5,0,0,0,0,0,0,10,2.3,7.25,5.5,2.6,0,
2020-03-28 01:00:00,49.36653,-45.19701,24,55,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,2.1,6.5,4.75,2.7,0,
2020-03-28 01:30:00,49.37841,-45.18627,40,56,0,1,650,0.02,13.3,5,0,0,0,0,0,0,10,2.5,8.25,6,3.4,0,
2020-03-28 02:00:00,49.39116,-45.1695,24,57,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,1.8,7.75,5.25,2.2,2,
2020-03-28 02:30:00,49.38495,-45.19392,24,58,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,2.2,8,5.75,2.7,0,
2020-03-28 03:00:00,49.37679,-45.21861,24,59,0,1,630,0.02,13.3,5,0,0,0,0,0,0,10,2.6,6.25,5,3.2,0,
2020-03-28 03:30:00,49.39044,-45.20418,24,0,0,2,630,0.02,13.3,5,0,0,0,0,0,0,10,2.5,6.25,5,4,1,
2020-03-28 04:30:00,49.39821,-45.20238,24,2,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,2.5,6.25,5.75,3.2,0,
2020-03-28 05:00:00,49.41348,-45.18447,24,3,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,2.7,7.25,5.25,4.3,3,
2020-03-28 05:30:00,49.40592,-45.20064,24,4,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,2.5,6.75,4.75,3.1,0,
2020-03-28 06:00:00,49.42029,-45.17937,24,5,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,2.7,6.75,5.5,3.5,5,
2020-03-28 06:30:00,49.41264,-45.19629,24,6,0,1,630,0.02,13.2,5,0,0,0,0,0,0,10,2.5,6.75,4.25,3.4,0,
2020-03-28 07:00:00,49.40463,-45.216,40,7,0,1,650,0.028,13.2,5,0,0,0,0,0,0,10,2.9,8.25,5,5.7,0,
2020-03-28 07:30:00,49.41633,-45.19539,24,8,0,1,630,0.028,13.2,5,0,0,0,0,0,0,10,2.7,7.5,5.75,3.8,2,
2020-03-28 08:00:00,49.41,-45.21729,24,9,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,3.5,8,6.5,4.2,2,
2020-03-28 08:30:00,49.40301,-45.24153,24,10,0,1,630,0.028,13.2,5,0,0,0,0,0,0,10,2.2,6.75,4.75,2.8,0,
2020-03-28 09:00:00,49.39419,-45.2634,24,11,0,1,630,0.018,13.3,5,0,0,0,0,0,0,10,2.9,7,5.75,3.8,0,
2020-03-28 09:30:00,49.40586,-45.24891,24,12,0,1,630,0.02,13.3,5,0,0,0,0,0,0,10,2.5,7,5.5,2.9,1,
2020-03-28 10:00:00,49.41462,-45.23241,40,13,0,1,650,0.028,13.3,5,0,0,0,0,0,0,10,2.7,7,5.75,4.9,0,
2020-03-28 10:30:00,49.41045,-45.25671,24,14,0,1,630,0.026,13.3,5,0,0,0,0,0,0,10,2.6,6.75,5.25,3.9,0,
2020-03-28 11:00:00,49.40355,-45.28197,24,15,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,2.7,7,5.5,3.9,0,
2020-03-28 11:30:00,49.39626,-45.30855,24,16,0,3,630,0.02,13.4,5,0,0,0,0,0,0,10,2.8,8.25,6.25,3.5,0,
2020-03-28 12:00:00,49.40448,-45.30114,40,17,0,1,650,0.02,13.4,5,0,0,0,0,0,0,10,2.4,8.5,6,3.2,0,
2020-03-28 12:30:00,49.41447,-45.29289,24,18,0,1,630,0.026,13.4,5,0,0,0,0,0,0,10,2.5,8.75,6.25,3.5,0,
2020-03-28 13:00:00,49.4241,-45.28155,24,19,0,1,630,0.028,13.5,5,0,0,0,0,0,0,10,2,6.75,5,2.8,0,
2020-03-28 13:30:00,49.43592,-45.26886,24,20,0,1,630,0.028,13.6,5,0,0,0,0,0,0,10,2.5,8,5.5,4.3,0,
2020-03-28 14:00:00,49.43118,-45.29373,24,21,0,1,630,0.02,13.6,5,0,0,0,0,0,0,10,3,7.75,6.25,3.5,0,
2020-03-28 14:30:00,49.44333,-45.28251,24,22,0,1,630,0.03,13.6,5,0,0,0,0,0,0,10,2.6,7.25,5.5,3.9,0,
2020-03-28 15:00:00,49.43754,-45.30579,24,23,0,1,630,0.026,13.9,5,0,0,0,0,0,0,10,3.1,9,7,4.8,0,
2020-03-28 15:30:00,49.45086,-45.29313,40,24,0,1,650,0.02,13.8,6,0,0,0,0,0,0,10,2.5,8.25,6,3.4,0,
2020-03-28 16:00:00,49.46553,-45.28035,40,25,0,1,650,0.018,13.9,6,0,0,0,0,0,0,10,2.6,10,6.75,3,0,
2020-03-28 16:30:00,49.48059,-45.26685,24,26,0,1,630,0.026,13.8,5,0,0,0,0,0,0,10,2.5,7.25,5.75,3.5,1,
2020-03-28 17:00:00,49.47648,-45.28869,24,27,0,1,630,0.026,13.8,5,0,0,0,0,0,0,10,2.5,7.75,5.75,4,0,
2020-03-28 17:30:00,49.46754,-45.31104,24,28,0,1,630,0.026,13.9,5,0,0,0,0,0,0,10,2.4,8.25,5.75,2.6,0,
2020-03-28 18:00:00,49.48428,-45.30447,24,29,0,4,630,0.026,13.8,5,0,0,0,0,0,0,10,2.9,7.75,5.25,4.1,2,
2020-03-28 18:30:00,49.50081,-45.29649,24,30,0,1,630,0.026,13.9,6,0,0,0,0,0,0,10,1.9,7,4.75,3.4,1,
2020-03-28 19:00:00,49.51932,-45.28749,40,31,0,1,650,0.075,13.9,6,0,0,0,0,0,0,10,3.1,9.5,8,3.4,0,
2020-03-28 19:30:00,49.53861,-45.2787,24,32,0,1,630,0.02,13.9,6,0,0,0,0,0,0,10,3.1,9,6.5,5.1,0,
2020-03-28 20:00:00,49.55742,-45.26667,24,33,0,1,630,0.026,13.9,6,0,0,0,0,0,0,10,2.5,7.5,5.25,2.8,0,
2020-03-28 20:30:00,49.54899,-45.27873,24,34,0,1,630,0.02,14,6,0,0,0,0,0,0,10,2.5,7,5.75,4,0,
2020-03-28 21:00:00,49.56741,-45.26844,24,35,0,1,630,0.026,13.9,6,0,0,0,0,0,0,10,2.7,8,6.75,3.2,6,
2020-03-28 21:30:00,49.5846,-45.24963,24,36,0,1,630,0.026,13.6,6,0,0,0,0,0,0,10,3.1,7.75,6,4,0,
2020-03-28 22:00:00,49.57689,-45.25941,40,37,0,1,650,0.028,13.4,7,0,0,0,0,0,0,10,3.9,9.25,6.75,6,4,
2020-03-28 22:30:00,49.5651,-45.27243,24,38,0,1,630,0.02,13.4,7,0,0,0,0,0,0,10,2.9,7,5.75,4.2,0,
2020-03-28 23:00:00,49.554,-45.28749,24,39,1,1,20,0.028,13.3,7,,,,,,,,,,,,,
2020-03-28 23:30:00,49.56777,-45.26727,24,40,0,1,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 00:00:00,49.55679,-45.27885,24,41,0,2,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 00:30:00,49.54536,-45.2961,41,42,0,1,40,0.018,13.3,6,,,,,,,,,,,,,
2020-03-29 01:00:00,49.5339,-45.31272,24,43,0,1,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 01:30:00,49.54518,-45.29541,24,44,0,4,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 02:00:00,49.53174,-45.31164,24,45,0,2,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 02:30:00,49.54347,-45.29646,24,46,0,1,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 03:00:00,49.55556,-45.27951,24,47,0,1,20,0.018,13.3,6,,,,,,,,,,,,,
2020-03-29 03:30:00,49.54221,-45.29799,24,48,0,1,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 04:00:00,49.55325,-45.28509,40,49,0,1,40,0.018,13.4,7,,,,,,,,,,,,,
2020-03-29 04:30:00,49.54056,-45.30423,24,50,0,1,20,0.016,13.3,6,,,,,,,,,,,,,
2020-03-29 05:00:00,49.55094,-45.29844,24,51,0,1,20,0.018,13.3,6,,,,,,,,,,,,,
2020-03-29 05:30:00,49.56552,-45.29094,24,52,0,1,20,0.018,13.3,6,,,,,,,,,,,,,
2020-03-29 06:00:00,49.57815,-45.27501,24,53,0,1,20,0.018,13.3,6,,,,,,,,,,,,,
2020-03-29 06:30:00,49.56618,-45.29514,24,54,0,1,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 07:00:00,49.55295,-45.31143,24,55,0,1,20,0.018,13.3,6,,,,,,,,,,,,,
2020-03-29 07:30:00,49.56996,-45.30525,24,56,0,1,20,0.016,13.4,6,,,,,,,,,,,,,
2020-03-29 08:00:00,49.58907,-45.29823,40,57,0,1,40,0.018,13.3,6,,,,,,,,,,,,,
2020-03-29 08:30:00,49.60812,-45.29088,24,58,0,1,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 09:00:00,49.62687,-45.28053,24,59,0,1,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 09:30:00,49.64634,-45.26871,24,0,0,1,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 10:00:00,49.63611,-45.28176,24,1,0,1,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 10:30:00,49.62345,-45.29184,24,2,0,1,20,0.018,13.4,6,,,,,,,,,,,,,
2020-03-29 11:00:00,49.64148,-45.28188,40,3,0,1,40,0.018,13.5,6,,,,,,,,,,,,,
2020-03-29 11:30:00,49.66074,-45.26631,24,4,0,2,20,0.018,14.1,6,,,,,,,,,,,,,
2020-03-29 12:00:00,49.65057,-45.27795,24,5,0,1,20,0.018,13.9,6,,,,,,,,,,,,,
2020-03-29 12:30:00,49.63968,-45.28992,24,6,0,1,20,0.018,13.9,6,,,,,,,,,,,,,
2020-03-29 13:00:00,49.62681,-45.30075,24,7,0,1,20,0.018,14,6,,,,,,,,,,,,,
2020-03-29 13:30:00,49.64592,-45.2874,41,8,1,1,650,0.016,14,6,0,0,0,0,0,0,10,3,8.75,6.75,3.7,4,
2020-03-29 14:00:00,49.66524,-45.26949,41,9,0,2,650,0.02,13.9,6,0,0,0,0,0,0,10,4.3,8.75,6.25,5.6,3,
2020-03-29 14:30:00,49.65312,-45.2766,24,10,0,1,630,0.02,13.9,6,0,0,0,0,0,0,10,2.9,7,5.25,5.4,2,
2020-03-29 15:00:00,49.6389,-45.28257,24,11,0,1,630,0.026,13.9,6,0,0,0,0,0,0,10,3.8,9.25,6.75,4.5,3,
2020-03-29 15:30:00,49.65573,-45.26553,24,12,0,1,630,0.022,13.9,6,0,0,0,0,0,0,10,3.3,6.5,5,4.7,0,
2020-03-29 16:00:00,49.64442,-45.27348,24,13,0,1,630,0.02,13.9,6,0,0,0,0,0,0,10,3.1,7.75,5.5,4.7,2,
2020-03-29 16:30:00,49.63155,-45.28284,24,14,0,3,630,0.02,13.9,6,0,0,0,0,0,0,10,3.9,7.25,6.5,5.6,0,
2020-03-29 17:00:00,49.61754,-45.29295,24,15,0,1,630,0.02,13.9,6,0,0,0,0,0,0,10,3.8,9.25,6.25,6,0,
2020-03-29 17:30:00,49.6323,-45.27174,24,16,0,1,630,0.02,13.9,7,0,0,0,0,0,0,10,3,9.25,6.25,3.4,0,
2020-03-29 18:00:00,49.62135,-45.28338,40,17,0,1,650,0.026,13.9,7,0,0,0,0,0,0,10,3.7,8,6,5.1,0,
2020-03-29 18:30:00,49.60821,-45.29763,24,18,0,1,630,0.026,13.9,7,0,0,0,0,0,0,10,3.2,7.5,5.5,4.2,0,
2020-03-29 19:00:00,49.59603,-45.3153,24,19,0,1,630,0.026,13.9,6,0,0,0,0,0,0,10,3.7,9,7.5,5.6,0,
2020-03-29 19:30:00,49.58343,-45.33282,24,20,0,1,630,0.02,14,6,0,0,0,0,0,0,10,3.7,9,6,5.4,0,
2020-03-29 20:00:00,49.56936,-45.34887,24,21,0,1,630,0.026,14,6,0,0,0,0,0,0,10,3,9,5.5,5.9,5,
2020-03-29 20:30:00,49.58247,-45.33393,40,22,0,1,650,0.026,13.8,6,0,0,0,0,0,0,10,4.1,8.25,6,6,0,
2020-03-29 21:00:00,49.59876,-45.32091,24,23,0,1,630,0.02,13.6,6,0,0,0,0,0,0,10,3,8.75,5.75,3.9,0,
2020-03-29 21:30:00,49.6128,-45.30741,24,24,0,1,630,0.028,13.4,6,0,0,0,0,0,0,10,3.7,7.5,5.75,5.9,0,
2020-03-29 22:00:00,49.60101,-45.32619,24,25,0,1,630,0.028,13.4,6,0,0,0,0,0,0,10,3,7.5,6,4.6,0,
2020-03-29 22:30:00,49.5867,-45.34272,40,26,0,1,650,0.028,13.3,6,0,0,0,0,0,0,10,2.7,6.75,5.5,3.4,0,
2020-03-29 23:00:00,49.60059,-45.3363,24,27,0,5,630,0.02,13.3,6,0,0,0,0,0,0,10,3.5,9,6.75,5.3,1,
2020-03-29 23:30:00,49.61715,-45.32643,24,28,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.5,7.75,5.75,3.2,0,
2020-03-30 00:00:00,49.63533,-45.31881,24,29,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.4,9,6.25,5,0,
2020-03-30 00:30:00,49.6536,-45.31383,24,30,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.9,8.25,5.5,4.4,0,
2020-03-30 01:00:00,49.67256,-45.30945,24,31,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,2.9,8.25,6.5,3.3,0,
2020-03-30 01:30:00,49.69167,-45.30726,24,32,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.5,9.75,6,4.2,1,
2020-03-30 02:00:00,49.70979,-45.3048,40,33,0,4,650,0.028,13.3,6,0,0,0,0,0,0,10,2.4,9,5.75,3.5,0,
2020-03-30 02:30:00,49.70367,-45.32133,24,34,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,3.1,8.5,6.5,4.4,0,
2020-03-30 03:00:00,49.6935,-45.33807,24,35,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.4,10,7.5,4.3,0,
2020-03-30 03:30:00,49.71033,-45.33519,24,36,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.9,9.5,7.25,4.4,0,
2020-03-30 04:00:00,49.70073,-45.35064,24,37,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.1,8,6.25,3.5,0,
2020-03-30 04:30:00,49.71876,-45.34818,24,38,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,3,7.5,6.25,4,0,
